source,review_id,0,developer_response_date,thumbs_up,language_code,country_code
App Store,994d1c8e-fb19-48b7-b775-ec9781ca1d1d,"I managed to link all of my accounts: checking, several credit cards, savings accounts and even PayPal (however, with some small issues). Then got all my transactions categorized and set up bills/incomes. And that is all! My Pocket Guard was ready to go. The only thing is needed from you further - open it up several times a day and nothing more. Everything is automated. So far I am very pleased.",,,en,us
App Store,49f1e93c-8c75-46cb-befb-2015c5015579,"This is an awesome app for keeping track of your finances! It’s very intuitive, and I love the zero-based budgeting approach. I also love that they offer a lifetime one-time purchase option for the premium version. This app has made managing my personal budget so much easier. I recommend this to anyone who is wanting to get a better grip on their monthly spending.",,,en,us
App Store,e516a7f7-595e-4e27-b651-813d6ac41a34,"Absolutely love this app so far. There are a couple tweaks I would like to see, and the mobile navigation could have clearer paths to get to all the features, without having to just hunt all over, but overall it’s really great! I prefer using it on my desktop as I am more old school but the iPhone app works well when I am on the go.",,,en,us
App Store,ee8a8329-848e-4e2b-9d17-92c1ae49aa5a,"I don’t ever write app reviews but this app has changed my life. It is EXACTLY what I have been looking for. It helps me stay on top of my spending and the best part is that it can tell me at a glance if I have $ I can spend today (or this week) and how much. Since starting to use this app, my husband and I have finally been able to start putting away money.",,,en,us
App Store,55504b98-de47-4e24-bf19-08c40d74fac4,"Overall I love this app- once I figured out how to use all its functions, it’s easy to maintain and keep track of expenses and budgeting. 

The main change that I’d love to see to the app is having a way to track infrequent large expenses that don’t fit neatly into budgets such as car maintenance, emergencies, yearly vet visits, etc. I’ve used this app for over a year and don’t see the need to change anytime soon!",,,en,us
App Store,af7fca13-83ba-4570-a14f-365e36e787f8,"The only reason why Mint, YNAB, and the other budgeting apps with tens of thousands of reviews are rated so high is because those users have never tried this app. PocketGuard blows those apps out of the water with the ease of use and features.

The only thing missing is support for Apple Card but most apps don’t have that yet so no big deal.",,,en,us
App Store,14ca9c07-9a36-4a2d-94f6-92a658be759a,"It's obvious that budgeting skills are must-have nowadays, but I am sure there are lots of people like me, who cope with the numbers poorly. Luckily we have such apps as PocketGuard! The budget is calculated automatically, the transaction history is pulled either real-time or overnight (it depends on the institution), your paychecks and bills are predicted each month, and savings goal rolls over itself. Try it and you won't regret!",,,en,us
App Store,e9a94a83-1366-4a70-a573-4da96c0280a7,"I happened to find PocketGuard one day as I was scanning the App Store and I am glad I did.

The versatility of the app gives me an up to date status of where my money is/going at any given point in time. I bank at a small neighborhood bank (one that does not show up on other apps) and PocketGuard works with the bank!

I was a Quicken guy for over 10 years but this app has changed my thinking. I am going to work with PocketGuard for awhile.",,,en,us
App Store,840b7503-27a1-4d5b-9cc7-8098c91b6eaf,"I have a summer job and don't get paid regularly with fixed amounts. I thought I will have to remove the app, but there was an option to subscribe for Plus and keep tracking my cash expenses. It is really helpful so far and I am sure I will try it next year as well. Would be awesome if developers make it easier to get points for inviting friends ðŸ™",,,en,us
App Store,9808b0a4-7393-4be5-9dbd-d4d7c261f90c,"A fried of mine recommended this app to me when I was complaining that my relatively high salary is not enough for my family and we have to dip into our savings account every month. So I decided why not to try it? And you know, it's been the third month I'm using the app and the third month my family manages to stay in the budget. So now it's my turn to recommend this app to you.",,,en,us
App Store,a856d280-33d1-484f-a05b-20c9421524be,"I have enjoyed using this app. Their are a few problems with keeping accounts from not working at times but every one of these apps have the same problem. This has been my best experience with a budgeting app so far.

Helps me keep track of spending and gives me great insight and capabilities with tracking my budget.",,,en,us
App Store,52131156-234e-4887-913a-2d343780d046,"I’m used to looking at our monthly budget in 2D, and if I wanted to do any sort of analysis, I would have to do all the work, taking hours. This 3D app does the majority of the work for me so I can step back, look at where my money is going, and start making better decisions. I haven’t even seen everything it can do yet, very excited",,,en,us
App Store,a0d18f06-97ec-4ba1-a54c-f4fd0d37079e,I love their customer service / tech support. They really do work to make sure your accounts are available to add. This is definitely the best budgeting app out there that gives you a big picture view of your assets. I’ve used mint and a ton of other smaller budgeting apps but this blows the rest out of the water. Also visually it’s the easiest to look at and navigate.,,,en,us
App Store,5eb742b5-cbae-4a42-997a-6607f9bd069b,"Basically, all my financial life is in one place (transactions, balances, savings, investments etc). Don't need to use multiple apps to get this all together. Moreover, it updates automatically so I am sure the fresh data was pulled. Calculates the budgets for today and for this month which helps to plan my expense and notifications won't let you overspend. Very good",,,en,us
App Store,8fbe2905-8cfd-42cd-928f-9c8a97d0027d,"I been having problems logging in to the app for several months and every time I post an issue, I get an email saying that they fix the issue. Therefore, I’m still having the same problem today and keep getting the same email. Now, I don’t even feel save having my accounts information sync with the app, due to the fact that I can even log in to check my accounts. It’s a good app, but the reliability it’s disappointing. 
Now you respond to my review, and for your information I have been replying to the emails from Stan, one of your employees.",,,en,us
App Store,49f01f61-5e43-451e-bfdc-ed72969cdaff,"This app was almost the white unicorn of budgeting tools I always wanted. Unfortunately the lack of one feature makes it unusable for myself and my family and that is manually entered transactions to be reconciled. 

Other apps allow you to enter a transaction when it occurs, and will either automatically reconcile it from the bank if it matches, or give you the option to reconcile itself. 

This app requires the transaction to clear the bank first, which can sometimes take days. The app implies that it’s showing you your actual working balance sans upcoming bills, but a holiday weekend of transactions hitting on a Tuesday will show you it was way off. 

Fix that flaw and I’m a lifetime subscriber, but until then I have to use something else.",,,en,us
App Store,c9623e7d-db90-44fb-a197-494ded803cdf,"I wasn't sure whether it will work for me as I get paid in the middle of the month. But the app predicted my paycheck as upcoming, so the calculations were accurate. The monthly budget depends solely on your income, bills, and spending and your account balances don't matter. It was a little hard to adjust to the new way of budgeting, but now I do feel the advantages of such an approach.",,,en,us
App Store,6063a9a7-6188-4d79-abf2-1b083abc38ef,"But until they allow you to add your own pockets I can’t. I have too many things that don’t fit the generic categories hard coded into the program, it doesn’t reflect my spending to me. Second, I have three car payments with the same lender and that prevents me from setting them up as bills, each payment overwrites the prior one. They need to allow the distinction by both payee and amount.",,,en,us
App Store,2a3a2af0-23c5-4c81-8291-11dc032a4f25,"This app worked pretty well for about a year, but about three weeks ago it simply stopped updating my main bank accounts. I contacted support, and the result of that is why there’s a two star rating here. I got an email back saying “The error is on our aggregator’s side; we’ll let you know when it’s fixed.”

After that, crickets. For weeks. It’s completely useless if it doesn’t do what it’s supposed to do and update your transactions. So I’m about to delete it and replace it with something simpler.",,,en,us
App Store,7ac88169-c04b-48aa-a99a-58301f712343,"Tracking family expenses used to be such a headache for me. I tried many different apps and methods but nothing worked as great as Pocketguard did. Now I know that every little thing is going to be pulled to the app automatically and I don't need to worry about it. Also, its great that they have cash account as well. Going to try it soon",,,en,us
App Store,5c905900-4f34-4c4c-bc0f-2476db758453,"Macro vs Micro - App focuses on month to month budgeting, you can not future budget ahead, only for the month you are in. Would be great if we can get a more holistic view of financials over a given period and get more macro data. What does that past year look like? 6 months? What about the next 6 months? Trends and projections would be powerful. 

Goals is messed up. I want to set up goals but not have it pull from “In My Pocket”

Also, it takes a very long time for my bank to sync. It’s been 17 days since my it has updated. I’ve reconnected and refreshed many times. We need better connectivity and near-real time syncs. 

I bank with Lending Club and I was told the Native connection does not work and have to use Plaid which is suboptimal.",,,en,us
App Store,67cc4038-7182-4d86-8310-b9c537046ed6,"It is being very helpful in tracking expenses. The only downside is that it runs 1-2 days behind the time of the actual transactions. By the time the weekend is over and transactions load on Monday night or Tuesday, it’s hard to remember what we spent on Friday and why. I wish it was more real time, like a banking app. 
However, I think for the most part, it is helping us.",,,en,us
App Store,575c6ff9-3c7a-40b4-b55e-aab9749af3a2,"Until 6 months ago app was a reliable financial tool I used on a daily basis. Since then info does not update, constantly provides incorrect account info if the app even connects. All I hear from developers we can’t understand why such problems are occurring guaranteeing me a promise of following up me me to ensure my satisfaction. 
Don’t believe them so many others out there to choose. Also constant offers to update for a fee what a joke. Notice every reviewer has same problem and receives same lame excuse and reasoning reinstall and should be fine. Pure amateurs at work",,,en,us
App Store,2a92e9f1-50cc-4308-b6e1-53315175e54b,"I used this app for over the week and a half and it is simply great. I approve several layers of protection and I have no worries about leaving my phone in public place 😏 The setup was pretty quick despite having some issues with locating income source, but then everything worked smooth. That's why I am giving you the highest rate at this point.",,,en,us
App Store,3dcd0fec-2a38-43e4-8441-fe7fe956096f,"I don’t have anything negative to say about the app, it works as efficiently as the person feeding it information and making adjustments here and there. 

It’s smart, but certain things have to be edited by you, which is completely expected. 

If I start using it more diligently, I may even like it more than I do.",,,en,us
App Store,9eb2cb1b-1ce1-4cfa-940c-5fd2c2d60bb9,I’ve been using it for a good year to budget myself and it helps me keep track on how much I save and what to spend every week! Being able to see the amount I have each week is definitely worth trying out the app. It does need some transaction fix like seeing what is from grocery stores and what is from a restaurant but you can change it yourself.,,,en,us
App Store,26d71f4b-6327-452f-b9e0-17ead06a6ad8,"Just recentry I realized that Im terrible with money: I spend too much on things that are not woth it and then dont have enough money to buy whats truly necessary. PocketGuard solved the issue as now I can see how much I will need to spend on my bills this month, check where my money goes to daily and set limits of certain spening categories. ",,,en,us
App Store,d479e7c1-a576-49cf-91c8-de4178a79d8a,"Among other financial apps PocketGuard shines with its clear layout, small number of glitches and awesome tools. I used their referral program to have a free month on premium plan and really enjoy having access to the full list of pockets and cash account. I think I'll go premium for the whole year when the free month is over.",,,en,us
App Store,454fa257-54f9-437d-af25-4bec23d73885,"Better than others, worse than it could be. Pocketguard has many high-quality features, great design and awesome usability that make it an outstanding app, but I still feel like it could become much better if had just a few more features added. Like, custom pockets and in-app bill pay.",,,en,us
App Store,05e8cd9b-ea27-4d13-aa2d-634df84d3352,"There are a lot of money management apps out there, and I have tried many of them. I find the user interface on PocketGuard the friendliest, and the customer service is fantastic. Very open to new suggestions and implementing them. I think this app has great potential moving forward.  Highly recommend!",,,en,us
App Store,1591a3fe-09be-4592-8ca6-ee309e923fc2,When I installed the app they didn't support my University of Wiscounsin CU so I wasn't able to use the app. I requested my CU to be added and to be honest wasn't really hoping that they would but a few days later Pocket Guard sent me an email that the UWCU is now active in the app! I do appreciate that they proceeded my request and informed me about it. Great customer support and awesome service. Thanks! ,,,en,us
App Store,16bc0ea3-c637-4e90-a674-59a332a4130c,Good value and does a lot but definitely a little hard transitioning from YNAB to this. One of my most missed features is sharing the budget with a partner- I haven’t figured out how to do this or if this is a supported feature yet.,,,en,us
App Store,4a5676f2-236c-46b7-90f3-83e7247806fd,It’s a pretty great app! I am terrible with money and this has made it A LOT EASIER to track my expenses  and see where my money goes. And it’s been pretty revealing!  It’s made a huge differences in how and where I spend my money! Am gonna use this app for a long time going forward!,,,en,us
App Store,543c2d5a-73d3-4494-8adf-a438da695958,"It is a flexible and good app. I can track all my bills and spendings, but the most important is tracking my irregular income. There is an option to create transactions manually and have your projected budget for the whole month. It's always nice to have the option to customize the features the way you want.",,,en,us
App Store,919a05c1-5c23-4404-9a90-7b9ea6690a84,"I have been using Prosper until they shut it down and then had to switch to another app. I tried Clarity first but it had too many cons so I installed Pocketguard for a try. It's been more than 6 months and I'm still using it as the app turned out to be exactly what I was looking for, even better than Prosper",,,en,us
App Store,d7f342e7-6715-4bc8-a6c7-0cb2c1915787,"The best things in life come unexpectedly. I found Pocket Guard app by accident, was just looking for something else in AppStore. The app looked very promising so I decided to try it out and it turned out to be just what I was lacking in life. I didn't even realize how much I'm overspensing until found Pocket Guard. It's truly amazing. God works in mysterious ways.",,,en,us
App Store,06a85395-9bc7-4bb1-ab19-f3b8c9911b5a,Overall it's an awesome app with several features I consider to be highly important: 1. Supporting all types of monetary accounts. 2. Setting up recurring charges. 3. Savings feature. 4. Hashtags. It would be incredibly useful if you have something related to investing. No doubt your app would worth even six stars then!,,,en,us
App Store,70c6f57a-8514-4288-9b46-04cbb6a2517c,"This app is what I’ve been searching for. I read about it online for a few days and then went for it. Tried to connect my bank MULTIPLE TIMES, only got an error message all of my info is correct. I logged out of my normal bank account to log back in for verification. Once I read the reviews and seen that this issue is common, I just deleted it! I hope this app can be fixed, I really want to use it.",,,en,us
App Store,19d38fe6-be12-4dea-ba0c-6c29d9981910,"I didn't think that tracking where your money goes is basically all you need to spend less and start saving. Pocket Guard has many features that help you see your spendings, create limits and set a goal for savings. This app turned out to be more helpful that I expected ",,,en,us
App Store,c65e0f75-78b5-4988-874e-d0b31135862a,This is a great app and I love it. But it does still need some work. The most important things I would like to see is updating purchases faster. It take a while for the app to update my purchases. And also the savings feature needs to have a bit more.,,,en,us
App Store,0d972443-4388-435b-8743-3f8f854ee615,The app doesn't perform magic but it shows the money you can spend without worries. You don't need to make any efforts in getting into this - everything is already calculated by the app. Open it up when you are about to go shopping and you see your limits for this exact moment. Perfect!,,,en,us
App Store,db99c6ec-3816-4baf-9d39-e146b2f69da3,"Was looking for a user-friendly budget tracking app and PocketGuard seems like a good fit. Unfortunately since installment day the app keeps crashing: accounts won’t stay linked, app is requesting access by itself (my Venmo keeps sending authorization codes) and when you start the app it freezes on “Loading” and doesn’t move forward. Good potential but definitely needs more work.",,,en,us
App Store,fdca4b11-578a-461d-b3fe-0c46ed6c3e81,Visually appealing and easy to understand your spending. Easy to categorize spending and add income. I’ve been looking for an app like this for a while and am glad I found this. I like the pie chart feature and how up to date my accounts are. Please stay around to use forever! 😂,,,en,us
App Store,ac3c2483-091f-4452-8eed-fdf69568dff1,"Every time I update naming a transaction or removing a bill, it takes 15 seconds to finally update. A name change shouldn't have you stuck with the ""Loading/Updating"" cloud animation for 15 seconds--it should be quick and immediate. It makes the app so slow and frustrating to use. Please fix this.",,,en,us
App Store,57b85221-4e03-4fde-8de6-010d9de7822a,"This app has potential but it’s so flawed at this point that it’s virtually useless.  Many many transactions are duplicates so your budget updates are always wrong.  Some transactions are repeated two and three times.  I written to the support email several times but I always get the same bot response.  These developers have a good idea but a terrible execution.

Which is too bad.  I really wanted a portable budget app that gave me ACCURATE updates on my spending.  This app does the very opposite.",,,en,us
App Store,01e77cc4-45c1-4bcd-be3b-a51212face5a,"I paid for plus to be able to access the debt payoff plan. I’ve added a few accounts, but am no longer able to add credit cards or loans. The whole point of the payoff plan is to help me understand the order in which to payoff debts by using snowball or avalanche method through the app. I’m not able to get the full picture since I cannot add all my accounts to compare APRs and balances. Continually getting error codes 170, 940, and “contact your administrator if error continues” errors.",,,en,us
App Store,5463cb22-cb5e-428d-8100-e9bb62952ae3,"Some super-useful features are quite hard to find here. Like, hashtags. You can track any kind of spedings with them, like the cost of your child's birthday party. Super-helpful tool, but I managed to find it only last month. Tip for you: just enter a hashtag as a note to any trasnaction and check a report on Insights tab.",,,en,us
App Store,a7204aeb-e139-46fd-9b48-788479aaa5fc,"I really want to love this app, but the thought of onboarding all of my info from my cell phone gives me great pause. I would love to be able to set everything up from my computer then monitor and make adjustments from my phone. It is a great app full of useful features. I will still use it for a while.",,,en,us
App Store,0e24a799-7a38-4c5b-9894-75ab6ec680b2,"This app looks like exactly what I want out of a budget tracker (I need that ‘ACTUAL money available after bills’ snapshot in my face so I don’t forget what I actually have to spend, not just what my account balance is) 

But it’s getting stuck when I try to link my bank account! 😩 I can search my bank, it comes up and I login in and then it’s forever loading. I want this to work I’ve been scouring other apps and nothing seems like it will help me that’s a free app. 😭

Customer service perhaps? Help!",,,en,us
App Store,3d51da13-a2ad-4b87-a21d-b07f68b02967,"I paid for the plus membership to create my own goals, but out of nowhere my transactions stopped refreshing. I manually refreshed my linked accounts several times a day but nothing worked. I contacted customer service 3 times over two weeks and NEVER received a reply. I am so upset that I paid for a product that just stopped working and no one would respond to my emails/messages, so essentially I wasted $25. Save your money and pass on this app.",,,en,us
App Store,b9e72048-1675-4259-b825-2a3fb07315cc,"Connected all my bank accounts successfully, they even had my tiny local CU in the app! That's impressive. Also started a week of free trial and enjoying it so far. They have a proper list of spending categories that can be enabled or disabled and I really like that my transactions are pre-categorised, so I don't have to do it manually.",,,en,us
App Store,d1afc776-2f35-4374-bfca-a2d26925e6f3,"i like this app a lot. it gives me what i want which is it lists out the total spend for each of my bank accounts for the month. this allows me to quickly look at those numbers and put into my own analysis.

it is much better than that mint which gives you too much junk information and tries to sell u stuff and on top of that aggregates everything so you can't see ur monthly spend per account.

this app is way better than mint.

The down side is for some reason it seems like it doesn't track changes in my account for pnc. it's fully linked and it will show balance but no transactions or spend information. please fix.",,,en,us
App Store,75d4a4f9-84f6-4597-b1f6-e709f4298fff,"App is super easy to track spending, but some improved features could include more month to month comparisons and year-to-date spending on each category (maybe this is in the plus version?). Free version has met my needs though. Awesome app!",,,en,us
App Store,d5040830-13e8-44a7-8a38-fd663a3ebd39,"There’s no way to view pervious months budgets. Also, how do you save for things like car insurance that’s paid every six months? Support said to make a manual saving goal but because it looks like my budget is overdrawn from car insurance I can’t make any savings goals until my budget is balanced! 

I like that I can customize categories. Syncing with bank is nice but takes several minutes to sync just a few transactions.",,,en,us
App Store,4ac4ae1c-330c-47af-a7a3-ca8f533e1284,"To be honest, my first experience with pocketguard wasn't very positive, but it was more than a year ago. I don't really remember what was the issue then. I've found this app again and decided to give it the second chance. And you know what? I am writing five stars feedback as this time pocketguard was really good to me.",,,en,us
App Store,05d2d25e-655b-48e4-930c-2e6e6563c748,"You’re forced to connect a bank or billing account right after signup and aren’t given the option to delete your newly created profile if you’re not comfortable with that. You can only sign out, but there’s no way to bypass the bank account connection screen.

This is either UX in need of refinement or an oversight by the product team. This feedback is coming from a product manager working in tech:

Refine your workflow because you’ve completely missed a key use case and have created a dead-end scenario between sign up and account connection. As an app based in the finance space, you cannot afford to forego user trust. It’s too expensive.

“As a user, I want to delete my newly registered account, because I’ve decided that I’m not comfortable connecting a back account.”",,,en,us
App Store,bbdd0637-b606-49af-ac13-bef642de594c,Please make the category of pending transactions editable. Weekend transactions all post on Monday and are pending until Tuesday/Wednesday. I forget what each purchase is before they become editable. I am a premium member and this is a big problem for me. 3 stars due to this functionality problem.,,,en,us
App Store,5ae28edf-7917-4d32-a0c7-731284579df3,"I love how PG directly connects to my all of my accounts without any manual input! There is no need in choosing categories or adding shortened vendors names as the app does it automatically. Moreover, the calculations updates every time the recent transactions are pulled to the app and I have accurate numbers every day. That is so convenient and I LOVE it",,,en,us
App Store,17716b20-9db1-426c-b7f0-ef6c43cade16,"I always thought that budgetings is hard and boring and requires lots of time and patience. But PocketGuard made me change my mind. It was so easy to connect my accounts and start checking what I spend money on in pie-chart, see how much I have left to spend on the Overview tab, set spending limits etc.",,,en,us
App Store,0529c193-9965-46c1-b478-bad150cc3ec2,"I’ve been looking for an app that I can add my monthly bills/expenses into. The app then can see how much money I have in my account and gives me a projected “safe to spend” number. PocketGuard seems to do this but bases it’s calculation on recurring income. I’m self employed thus do not have recurring income. There also doesn’t seem to be a way to add income I personally know is coming in so the “in my pocket” number is typically negative or untrustworthy in my case. I think this app is close to being great, it’s just there yet.",,,en,us
App Store,6d0f1627-3a43-4d1f-967b-e246d3386e3c,"The only thing I'd change about this app is the inability to change the due date of bills.  Aside from this, I really like the simplicity of this app so far!

I've abandoned Windows and Quicken and have been looking for an IOS app to manage my money.  This is the best I have found.",,,en,us
App Store,da2a0f4c-e349-47ce-9a92-97b0d49335e0,"This was my favorite budgeting app for the last year and has been super helpful in me keeping track of my spending. I even bought premium. However, the last few months the app doesn’t capture all of my transactions, which has made my budgeting difficult since it is no longer an accurate representation of my spending. Sadly, until this problem is fixed i will have to look for another app.",,,en,us
App Store,ffaf2332-0b11-49b1-adfc-e94bc01b4550,"The easiest budgeting app I've ever used. Just connect your accounts, spend 10 minutes to set up and the app will do everything else for you. Of course, it has some inaccuracies from time to time, but when you correct them, the app learns and doesn't make them in future.",,,en,us
App Store,2012fbef-0462-4593-a895-b6a190a2d77a,"I’ve been researching a lot for a good budgeting app and this one is by far the best. I like the layout, colors, they budget page and it tells you how much money you have left to spend that month/week/day. I’ve never bought an app before but I bought the plus version of this one!!",,,en,us
App Store,9b6fd14c-216f-40aa-b494-d4706b153b32,"This app is great to help with budgeting and seeing the bottom line on the amount of money you have across accounts. Everything was working great except after a few days some accounts repeatedly aren’t syncing or are behind several days. Otherwise it’s a great setup and easy to use, but accuracy is lost with accounts not syncing right.",,,en,us
App Store,c30ee83d-0cdb-458e-bf41-75333ffe4fd8,PocketGuard helped me to pay off my credit card! Now I am about to set up a savings goal and try to set aside at least $200 per month for the future. I am sure it can be achieved with the help of this amazing tool. PocketGuard really pushed me to become more financially savvy.,,,en,us
App Store,885e722e-f234-4218-b000-ab429c887948,This app has changed how I manage my finances! Makes it so easy now that I can set up budgets from my phone and balance my bank account daily. I check my bank balance to this app to balance it. It is easy to use...otherwise I wouldn't stay with it but I have. I love the pie-chart and how it shows my net worth.,,,en,us
App Store,64dc05e9-8f24-4e1c-976c-c6e33cc531db,"I found this app by accident because I’d been using Pocket Money and the new owners absolutely destroyed everything good about the app in their latest update.

This is so far beyond everything I was using before.  Gorgeous user interface, intuitive, and just so amazingly convenient to have all my financial account balances available at a glance in real time. 

Also, a lot of transactions from the bank have weird descriptions that make it hard to determine who it was actually to. I LOVE that PocketGuard allows me to batch edit a particular payee and put every instance of it in layman’s terms. 

Stellar work, guys.",,,en,us
App Store,c0828a44-ec89-468f-b4a5-eb2931122a97,I paid for the lifetime and wasted my money. On the snowball debit plan … if your credit card company doesn’t participate in plaid you can’t do it. The only way to add it to your debit snowball plan is to add it as a cash account. And then the app thinks you have that money available to spend. I want to pay my credit cards down and can not use a credit card to pay another credit card. Which is what the debit snowball thinks you can do. SMH if I could I would give this a 0 for a review,,,en,us
App Store,fd300a43-7455-4197-be89-9cea78acfda9,"This is the first app that supports my bank, a bank that most apps similar to PocketGuard doesn't support. It connects effortlessly despite the few issues I've had recently but was resolved quickly. Quickly reads my transactions, calculates my remaining funds and just is a great app overall. 

Great work guys!",,,en,us
App Store,664b6389-0d48-4223-800e-285fb2b92734,"I knew I was wasting too much money and needed some financial planning to stay out of debts, so decided to try Pocket Guard app as it looked the closest to my goals. I can't say it works like magic but it did show me what I tend to spend money on and helped me to spend less on some things. Plus, it cut my TV and Internet bills",,,en,us
App Store,18e0d8be-521f-4554-a40b-4115031a55ba,I was never able to make it till my next paycheck withought using some credit money. That's why i decided to try Pocket Guard and it actually works! It took me about a month to understand where I can cut back and now I even started saving $100 per month. It's a great achievemnt for me.,,,en,us
App Store,63768650-3c7b-486e-8974-05c4bcc2fdb0,"As others have mentioned, the connections with banks/accounts are infuriatingly bad. I have not been able to connect my Marcus by GS account for a year. Support told me that this was because of a problem on Marcus’ side, but Mint handles it just fine. The features are good, but at the end of the day who cares if the features are good if you can’t get the data in. Improving the connections should be the development team’s number 1 priority in my view.",,,en,us
App Store,c355c231-651c-419b-8eba-11ffda82073d,"My bank has an app of course that's hardly better than operating an ATM and reading a ledger. Pocketguard keeps me up with my finances, delivers simple, easy to understand reports, and makes my life so much easier. If you have any sort of financial goals you want to accomplish, I suggest you use Pocketguard to guide the way.",,,en,us
App Store,51445c84-342f-4eda-95fa-b3659b2ff8f6,I’m so happy to have discovered this app after using Mint for a year. Fast and reliable app without too many ads. Have all the necessary info at a glance. I use the web version as well and I hope you will сomplete it with the rest of the features. That would be really stunning!,,,en,us
App Store,5bdd5eac-1079-400c-afaa-d0411c42dfca,I downloaded the app several days ago and I am so happy to have it on my phone! The accounts were connected fast and the categories were applied to my transactions accurately. Like the option of adding notes and hashtags as it simplifies the search.,,,en,us
App Store,c9fa4df4-ce12-4502-a960-e462679d8650,"I've improved my credit score! That was my primary mission for when I installed the app and it's a pleasure to realize it's completed now. Of course, utilizing PocketGuard wasn't always flawless, but that was worth it. I recommend the app to everyone.",,,en,us
App Store,e210aa01-cadb-4960-966c-1fa95dc0b93c,"In order to add a one time payment (common for people who get different amounts with every check, that is, those with part-time or service jobs with inconsistent and unpredictable hours) you have to pay for the PLUS version of this app. 

Pocketguard has failed its mission in that it does not help the working people who are strapped for cash and in most need of a simple budgeting app. In other words, if you are struggling with financial instability, pocketguard wants you to pay THEM for it. Way to go",,,en,us
App Store,0defd484-b0c2-4c97-82ba-e41c3f764fbb,"When I saw how much I've spent over the month, I was terribly shocked. I thought it was a mistake until I went through my spending transactions list. It was a little stressful to get on with it, but I've stuck to the budgets I'd set in the app and now everything is not so catastrophic.",,,en,us
App Store,01ab2d04-2891-4f61-a181-145ca170e3ba,In My Pocket is a key feature of this app and it's definitely the favorite one. It's convenient to have the budget you can spend without worrying you'll be short of money at the end of the month when it's time to pay the bills!,,,en,us
App Store,357ec1fb-c66f-4052-a49d-67efb4cb3b5a,Had absolutely no complaints with the app until an update caused a persistent notification below my Verizon bill telling me to use BillShark to “lower my payment”. I’ve got pretty much rock bottom Verizon payments thanks to a grandfathered account and I’m not giving the last four digits of my SSN to a third party service so they can tell me what I already know. I’m paying for a premium account and can’t dismiss this notification. Remove it and this review goes back up to five stars.,,,en,us
App Store,c4e82341-15cc-464c-a940-021278d5513b,One-size-fits-all app. We have a mutual family account and each of us has a personal one. Our concerted efforts and the assistance of PocketGuard helps us to pay off the mortgage without cutting our leisure budgets too much. I am so excited that we have a balanced home budget!,,,en,us
App Store,0b41f46f-c785-49fc-bcd3-32472d1e829f,"Its great to have my transactions split up into various purchase categories and that I can adjust them if something goes in a different category. Also love the pie-chart option, it made me find out some of my spending habits that I never noticed before.",,,en,us
App Store,aa0521dd-6bc4-4e40-939c-ab4aa27e3e61,"Used the app for a few weeks and then unsinstalled it to find something better. But it turned out that there're no better apps out there. Some are too complicated, some are manual, and others are not free. So, here I am back again",,,en,us
App Store,f0dc9b5b-1abb-468a-938c-d3c407d043a8,"Been using for about 1 year. I love the app. Took me a while to square my spending away, but this is a great app to help keep track. 

Customer service is extremely helpful and very responsive. Highly recommend.",,,en,us
App Store,008ab0e7-b23b-4b0e-b4a4-8af34ab57ce7,I'm in the same boat coming from level ive looked for a replacement budget app. While the connection issues having to reconnect my bank this app has been as useful as level. When will the applewatch app work it keeps asking me to sign in but doesn't do anything past that point,,,en,us
App Store,4ff21034-4452-4004-bf9b-0c421eb57d37,"First, thank you to the developer!  
This is the app so many have tried to be but failed in the deployment because of complexity.  This is a really simple clear roadmap for your budget and it can help with those pesky subscriptions that we all forget about - excellent app!",,,en,us
App Store,1139c7eb-3da7-4542-92a5-da39aeea94b7,"So far I am loving this app! I just wish I could set up budgets for all of my expenses but the app only lets you do 3 budgets. After that you have to pay. I may eventually purchase the upgrade though. It’s probably worth it, but the basic works great for now.",,,en,us
App Store,13bae153-4b71-4ef3-8c3a-cdceb821cc87,"It forces me not to waste money and the fact that it is able to connect to my back account seamlessly, just makes everything more accurate so that I know how much money is coming and going!! Definitely download it!",,,en,us
App Store,56a6bb14-a568-4b43-80ad-bb8fe4c8df6f,Pros: It's automated and secured. Shows me the money I can spend already at the beginning of the month and gives me the full picture of my spendings at the end of the month. Very useful notifications which help you not to overspend and stay on budget. Cons: Need a little more personalization.,,,en,us
App Store,48cb0d99-ffc5-4e09-b6e3-84763b1948fb,"Overall this app is great, but with a major bummer. One that kind of ruins the app for me. 

Pros: 
- Organization
- Customization (categories, notes on individual transactions)
- Spending analysis 
- interface 

Con: 
Can’t edit pending transactions, which means the data at your disposal is almost always stagnate. This is a serious problem. 

I was primarily using this to keep me on track with how much “free” money I have at any given time, replacing the google sheet I was constantly updating. 

I’ve already paid for a years subscription but if the inability to edit pending transactions doesn’t change  (in any way - e.g. don’t count, add hashtag, change category) I don’t think I’ll continue using this.",,,en,us
App Store,8348b9e2-e5bc-4e1d-b65f-875a17ff7b77,Great app ! Helped me when I was overwhelmed when keeping track of all my bills. Only complain is that sometimes it took about a day for the app to update how much money I had in my accounts. Other than that it was perfect !,,,en,us
App Store,755925f1-a3be-4dd8-b04a-77a6356c58a6,I am a long time user of Mint but I’ve been longing for a feature that tells me my daily and weekly spending allowance. PocketGuard is it. So easy to use and understand. Just enough budgeting without obsession. It’s perfect. I love it. I hope it never goes away.,,,en,us
